arvore,nomes,altura,dap
25526,quina-quina,31,6
25527,quina-quina,31,5
25528,quina-quina,38,5
25529,quina-quina,38,5
25530,quina-quina,40,6
25531,quina-quina,33,5
25532,quina-quina,38,6
25533,quina-quina,38,5
25534,quina-quina,33,6
25535,quina-quina,40,5
25536,quina-quina,33,5
25537,quina-quina,31,6
25538,quina-quina,30,6
25539,quina-quina,37,5
25540,quina-quina,33,6
25541,quina-quina,38,6
25542,quina-quina,39,5
25543,quina-quina,36,6
25544,quina-quina,30,5
25545,quina-quina,37,6
25546,quina-quina,40,6
25547,quina-quina,32,5
25548,quina-quina,35,5
25549,quina-quina,37,6
25550,quina-quina,30,5
25551,quina-quina,35,5
25552,quina-quina,34,5
25553,quina-quina,39,6
25554,quina-quina,32,6
25555,quina-quina,38,5
25556,quina-quina,39,5
25557,quina-quina,31,6
25558,quina-quina,36,5
25559,quina-quina,39,5
25560,quina-quina,34,5
25561,quina-quina,33,5
25562,quina-quina,34,6
25563,quina-quina,40,6
25564,quina-quina,40,6
25565,quina-quina,34,5
25566,quina-quina,40,5
25567,quina-quina,36,6
25568,quina-quina,30,5
25569,quina-quina,32,5
25570,quina-quina,36,6
25571,quina-quina,40,6
25572,quina-quina,39,5
25573,quina-quina,36,5
25574,quina-quina,32,6
25575,quina-quina,40,6
25576,quina-quina,36,6
25577,quina-quina,39,5
25578,quina-quina,35,6
25579,quina-quina,33,6
25580,quina-quina,34,6
25581,quina-quina,35,6
25582,quina-quina,35,5
25583,quina-quina,37,5
25584,quina-quina,30,6
25585,quina-quina,33,5
25586,quina-quina,31,5
25587,quina-quina,37,6
25588,quina-quina,34,6
25589,quina-quina,33,5
25590,quina-quina,33,6
25591,quina-quina,31,5
25592,quina-quina,36,5
25593,quina-quina,40,5
25594,quina-quina,34,5
25595,quina-quina,34,6
25596,quina-quina,40,5
25597,quina-quina,30,6
25598,quina-quina,33,6
25599,quina-quina,35,6
25600,quina-quina,40,6
25601,quina-quina,33,5
25602,quina-quina,31,6
25603,quina-quina,33,6
25604,quina-quina,34,5
25605,quina-quina,31,6
25606,quina-quina,33,5
25607,quina-quina,35,5
25608,quina-quina,38,6
25609,quina-quina,32,6
25610,quina-quina,36,6
25611,quina-quina,40,5
25612,quina-quina,37,6
25613,quina-quina,31,6
25614,quina-quina,39,5
25615,quina-quina,35,6
25616,quina-quina,35,6
25617,quina-quina,35,6
25618,quina-quina,39,6
25619,quina-quina,32,6
25620,quina-quina,31,6
25621,quina-quina,40,5
25622,quina-quina,37,6
25623,quina-quina,36,6
25624,quina-quina,36,5
25625,quina-quina,30,5
25626,quina-quina,39,5
25627,quina-quina,39,5
25628,quina-quina,36,6
25629,quina-quina,34,5
25630,quina-quina,39,5
25631,quina-quina,34,5
25632,quina-quina,35,5
25633,quina-quina,39,6
25634,quina-quina,36,6
25635,quina-quina,39,6
25636,quina-quina,33,6
25637,quina-quina,31,6
25638,quina-quina,35,5
25639,quina-quina,36,5
25640,quina-quina,30,5
25641,quina-quina,39,5
25642,quina-quina,39,6
25643,quina-quina,35,5
25644,quina-quina,38,5
25645,quina-quina,31,6
25646,quina-quina,38,5
25647,quina-quina,37,6
25648,quina-quina,32,5
25649,quina-quina,37,5
25650,quina-quina,40,5
25651,quina-quina,38,6
25652,jenipapo,84,10
25653,jenipapo,82,10
25654,jenipapo,84,11
25655,jenipapo,84,14
25656,jenipapo,85,10
25657,jenipapo,83,11
25658,jenipapo,88,13
25659,jenipapo,88,11
25660,jenipapo,89,13
25661,jenipapo,85,11
25662,jenipapo,90,13
25663,jenipapo,81,13
25664,jenipapo,89,15
25665,jenipapo,86,11
25666,jenipapo,82,12
25667,jenipapo,89,13
25668,jenipapo,82,13
25669,jenipapo,86,11
25670,jenipapo,85,14
25671,jenipapo,87,11
25672,jenipapo,88,11
25673,jenipapo,84,11
25674,jenipapo,87,11
25675,jenipapo,86,15
25676,jenipapo,86,13
25677,jenipapo,82,15
25678,jenipapo,87,11
25679,jenipapo,85,12
25680,jenipapo,89,11
25681,jenipapo,90,10
25682,jenipapo,84,15
25683,jenipapo,81,15
25684,jenipapo,89,13
25685,jenipapo,88,11
25686,jenipapo,83,10
25687,jenipapo,87,11
25688,jenipapo,90,10
25689,jenipapo,90,11
25690,jenipapo,86,14
25691,jenipapo,86,13
25692,jenipapo,87,10
25693,jenipapo,87,14
25694,jenipapo,83,13
25695,jenipapo,90,15
25696,jenipapo,82,15
25697,jenipapo,84,12
25698,jenipapo,88,13
25699,jenipapo,85,10
25700,jenipapo,90,15
25701,jenipapo,87,15
25702,jenipapo,90,14
25703,jenipapo,82,13
25704,jenipapo,85,10
25705,jenipapo,85,14
25706,jenipapo,86,13
25707,jenipapo,90,14
25708,jenipapo,89,14
25709,jenipapo,87,11
25710,jenipapo,83,15
25711,jenipapo,85,10
25712,jenipapo,90,15
25713,jenipapo,86,12
25714,jenipapo,90,14
25715,jenipapo,84,15
25716,jenipapo,87,14
25717,jenipapo,87,15
25718,jenipapo,85,11
25719,jenipapo,89,15
25720,jenipapo,87,11
25721,jenipapo,86,14
25722,jenipapo,90,15
25723,jenipapo,87,12
25724,jenipapo,88,11
25725,jenipapo,82,12
25726,jenipapo,87,13
25727,jenipapo,84,12
25728,jenipapo,82,15
25729,jenipapo,90,14
25730,jenipapo,83,14
25731,jenipapo,90,14
25732,jenipapo,85,10
25733,jenipapo,86,14
25734,jenipapo,85,15
25735,jenipapo,87,11
25736,jenipapo,88,14
25737,jenipapo,90,13
25738,jenipapo,88,14
25739,jenipapo,85,11
25740,jenipapo,89,13
25741,jenipapo,85,11
25742,jenipapo,90,11
25743,jenipapo,82,11
25744,jenipapo,81,12
25745,jenipapo,85,12
25746,jenipapo,87,13
25747,jenipapo,83,13
25748,jenipapo,89,11
25749,jenipapo,84,13
25750,jenipapo,81,14
25751,jenipapo,81,10
25752,jenipapo,86,13
25753,jenipapo,82,10
25754,jenipapo,81,11
25755,jenipapo,85,15
25756,jenipapo,88,10
25757,jenipapo,82,12
25758,jenipapo,83,14
25759,jenipapo,84,10
25760,jenipapo,83,10
25761,jenipapo,85,15
25762,jenipapo,83,13
25763,jenipapo,90,15
25764,jenipapo,90,15
25765,jenipapo,81,10
25766,jenipapo,81,10
25767,jenipapo,84,15
25768,jenipapo,82,15
25769,jenipapo,82,15
25770,jenipapo,85,14
25771,jenipapo,81,12
25772,jenipapo,82,15
25773,jenipapo,84,14
25774,jenipapo,89,11
25775,jenipapo,85,10
25776,jenipapo,83,10
25777,jenipapo,87,14
25778,jenipapo,82,14
25779,jenipapo,83,14
25780,jenipapo,82,14
25781,jenipapo,81,12
25782,jenipapo,88,15
25783,jenipapo,85,14
25784,jenipapo,89,10
25785,jenipapo,83,11
25786,jenipapo,84,12
25787,jenipapo,87,10
25788,jenipapo,82,11
25789,jenipapo,84,12
25790,jenipapo,83,14
25791,jenipapo,88,10
25792,jenipapo,90,12
25793,jenipapo,90,13
25794,jenipapo,85,15
25795,jenipapo,88,14
25796,jenipapo,82,11
25797,jenipapo,81,14
25798,jenipapo,90,11
25799,jenipapo,87,11
25800,jenipapo,88,10
25801,jenipapo,90,11
25802,jenipapo,82,13
25803,jenipapo,84,15
25804,jenipapo,90,10
25805,jenipapo,90,13
25806,jenipapo,83,14
25807,jenipapo,83,11
25808,jenipapo,83,14
25809,jenipapo,85,14
25810,jenipapo,86,11
25811,jenipapo,81,15
25812,jenipapo,89,14
25813,jenipapo,84,12
25814,jenipapo,81,15
25815,jenipapo,87,11
25816,jenipapo,90,10
25817,jenipapo,89,11
25818,jenipapo,83,15
25819,jenipapo,83,11
25820,jenipapo,81,15
25821,jenipapo,86,10
25822,jenipapo,83,15
25823,jenipapo,83,10
25824,jenipapo,90,14
25825,jenipapo,82,13
25826,jenipapo,83,14
25827,jenipapo,83,12
25828,jenipapo,89,13
25829,jenipapo,90,11
25830,jenipapo,88,14
25831,jenipapo,84,15
25832,jenipapo,87,10
25833,jenipapo,81,14
25834,jenipapo,82,11
25835,jenipapo,83,13
25836,jenipapo,84,11
25837,fruta-de-macaco,43,11
25838,fruta-de-macaco,49,14
25839,fruta-de-macaco,46,13
25840,fruta-de-macaco,49,15
25841,fruta-de-macaco,45,15
25842,fruta-de-macaco,43,11
25843,fruta-de-macaco,48,14
25844,fruta-de-macaco,49,12
25845,fruta-de-macaco,46,14
25846,fruta-de-macaco,42,11
25847,fruta-de-macaco,44,13
25848,fruta-de-macaco,44,15
25849,fruta-de-macaco,43,11
25850,fruta-de-macaco,47,13
25851,fruta-de-macaco,46,11
25852,fruta-de-macaco,42,13
25853,fruta-de-macaco,42,13
25854,fruta-de-macaco,49,12
25855,fruta-de-macaco,45,12
25856,fruta-de-macaco,43,12
25857,fruta-de-macaco,49,15
25858,fruta-de-macaco,42,12
25859,fruta-de-macaco,41,14
25860,fruta-de-macaco,48,11
25861,fruta-de-macaco,48,13
25862,fruta-de-macaco,43,14
25863,fruta-de-macaco,50,13
25864,fruta-de-macaco,46,12
25865,fruta-de-macaco,45,15
25866,fruta-de-macaco,44,15
25867,fruta-de-macaco,50,14
25868,fruta-de-macaco,42,11
25869,fruta-de-macaco,49,15
25870,fruta-de-macaco,45,13
25871,fruta-de-macaco,44,15
25872,fruta-de-macaco,48,13
25873,fruta-de-macaco,42,15
25874,fruta-de-macaco,47,11
25875,fruta-de-macaco,43,15
25876,fruta-de-macaco,41,15
25877,fruta-de-macaco,50,12
25878,fruta-de-macaco,48,14
25879,fruta-de-macaco,44,15
25880,fruta-de-macaco,49,14
25881,fruta-de-macaco,48,14
25882,fruta-de-macaco,48,11
25883,fruta-de-macaco,49,12
25884,fruta-de-macaco,45,13
25885,fruta-de-macaco,43,15
25886,fruta-de-macaco,42,12
25887,fruta-de-macaco,43,13
25888,fruta-de-macaco,50,14
25889,fruta-de-macaco,45,11
25890,fruta-de-macaco,44,13
25891,fruta-de-macaco,47,15
25892,fruta-de-macaco,47,12
25893,fruta-de-macaco,43,12
25894,fruta-de-macaco,46,13
25895,fruta-de-macaco,44,13
25896,fruta-de-macaco,44,11
25897,fruta-de-macaco,50,11
25898,fruta-de-macaco,50,13
25899,fruta-de-macaco,48,15
25900,fruta-de-macaco,48,15
25901,fruta-de-macaco,49,15
25902,fruta-de-macaco,45,12
25903,fruta-de-macaco,41,14
25904,fruta-de-macaco,46,14
25905,fruta-de-macaco,48,13
25906,fruta-de-macaco,43,15
25907,fruta-de-macaco,42,15
25908,fruta-de-macaco,49,14
25909,fruta-de-macaco,49,11
25910,fruta-de-macaco,46,14
25911,fruta-de-macaco,41,12
25912,fruta-de-macaco,45,12
25913,fruta-de-macaco,45,12
25914,fruta-de-macaco,45,14
25915,fruta-de-macaco,44,15
25916,fruta-de-macaco,48,13
25917,fruta-de-macaco,44,15
25918,fruta-de-macaco,41,12
25919,fruta-de-macaco,50,12
25920,fruta-de-macaco,48,15
25921,fruta-de-macaco,46,11
25922,fruta-de-macaco,42,13
25923,fruta-de-macaco,50,15
25924,fruta-de-macaco,43,14
25925,fruta-de-macaco,42,12
25926,fruta-de-macaco,50,13
25927,fruta-de-macaco,45,14
25928,fruta-de-macaco,41,15
25929,fruta-de-macaco,48,14
25930,fruta-de-macaco,46,12
25931,fruta-de-macaco,50,12
25932,fruta-de-macaco,48,13
25933,fruta-de-macaco,43,14
25934,fruta-de-macaco,49,12
25935,fruta-de-macaco,45,11
25936,fruta-de-macaco,44,13
25937,fruta-de-macaco,46,13
25938,fruta-de-macaco,42,12
25939,fruta-de-macaco,48,12
25940,fruta-de-macaco,43,14
25941,fruta-de-macaco,47,15
25942,fruta-de-macaco,45,15
25943,fruta-de-macaco,50,14
25944,fruta-de-macaco,42,15
25945,fruta-de-macaco,42,11
25946,fruta-de-macaco,44,11
25947,fruta-de-macaco,41,13
25948,fruta-de-macaco,47,11
25949,fruta-de-macaco,44,12
25950,fruta-de-macaco,49,13
25951,fruta-de-macaco,48,12
25952,fruta-de-macaco,45,15
25953,fruta-de-macaco,49,15
25954,fruta-de-macaco,46,13
25955,fruta-de-macaco,49,13
25956,fruta-de-macaco,50,14
25957,fruta-de-macaco,41,12
25958,fruta-de-macaco,49,15
25959,fruta-de-macaco,43,11
25960,fruta-de-macaco,41,13
25961,fruta-de-macaco,44,11
25962,fruta-de-macaco,42,13
25963,fruta-de-macaco,42,11
25964,fruta-de-macaco,49,13
25965,fruta-de-macaco,46,13
25966,fruta-de-macaco,50,11
25967,fruta-de-macaco,48,14
25968,fruta-de-macaco,49,13
25969,fruta-de-macaco,43,11
25970,fruta-de-macaco,47,14
25971,fruta-de-macaco,48,12
25972,fruta-de-macaco,41,13
25973,fruta-de-macaco,47,13
25974,fruta-de-macaco,41,12
25975,fruta-de-macaco,50,11
25976,fruta-de-macaco,41,15
25977,fruta-de-macaco,42,13
25978,fruta-de-macaco,48,12
25979,fruta-de-macaco,49,12
25980,fruta-de-macaco,46,12
25981,fruta-de-macaco,43,12
25982,fruta-de-macaco,42,11
25983,fruta-de-macaco,49,11
25984,fruta-de-macaco,48,14
25985,fruta-de-macaco,47,11
25986,fruta-de-macaco,49,14
25987,fruta-de-macaco,42,14
25988,fruta-de-macaco,45,14
25989,fruta-de-macaco,47,11
25990,fruta-de-macaco,41,14
25991,fruta-de-macaco,49,15
25992,fruta-de-macaco,43,11
25993,fruta-de-macaco,49,14
25994,fruta-de-macaco,43,14
25995,fruta-de-macaco,41,13
25996,fruta-de-macaco,45,11
25997,fruta-de-macaco,45,11
25998,fruta-de-macaco,43,15
25999,fruta-de-macaco,46,13
26000,fruta-de-macaco,41,11
26001,fruta-de-macaco,48,15
26002,fruta-de-macaco,46,12
26003,fruta-de-macaco,49,12
26004,fruta-de-macaco,45,11
26005,fruta-de-macaco,47,15
26006,fruta-de-macaco,48,14
26007,fruta-de-macaco,49,11
26008,fruta-de-macaco,45,14
26009,fruta-de-macaco,47,12
26010,fruta-de-macaco,43,11
26011,fruta-de-macaco,44,14
26012,fruta-de-macaco,50,14
26013,fruta-de-macaco,49,12
26014,fruta-de-macaco,44,14
26015,fruta-de-macaco,50,11
26016,fruta-de-macaco,45,15
26017,mamoninha,19,4
26018,mamoninha,20,10
26019,mamoninha,14,9
26020,mamoninha,14,12
26021,mamoninha,28,9
26022,mamoninha,20,8
26023,mamoninha,22,9
26024,mamoninha,19,7
26025,mamoninha,9,6
26026,mamoninha,12,11
26027,mamoninha,3,10
26028,mamoninha,5,7
26029,mamoninha,9,10
26030,mamoninha,23,8
26031,mamoninha,9,10
26032,mamoninha,21,8
26033,mamoninha,5,8
26034,mamoninha,26,8
26035,mamoninha,16,8
26036,mamoninha,9,11
26037,mamoninha,10,10
26038,mamoninha,11,6
26039,mamoninha,15,6
26040,mamoninha,27,6
26041,mamoninha,17,5
26042,mamoninha,11,9
26043,mamoninha,10,7
26044,mamoninha,16,9
26045,mamoninha,8,6
26046,mamoninha,3,9
26047,mamoninha,18,6
26048,mamoninha,16,10
26049,mamoninha,18,12
26050,mamoninha,22,9
26051,mamoninha,21,8
26052,mamoninha,19,9
26053,mamoninha,22,10
26054,mamoninha,14,10
26055,mamoninha,18,5
26056,mamoninha,28,4
26057,mamoninha,23,10
26058,mamoninha,4,8
26059,mamoninha,30,9
26060,mamoninha,18,10
26061,mamoninha,30,10
26062,mamoninha,9,9
26063,mamoninha,14,10
26064,mamoninha,16,6
26065,mamoninha,9,12
26066,mamoninha,5,10
26067,guaxupita,23,12
26068,guaxupita,23,13
26069,guaxupita,23,12
26070,guaxupita,22,14
26071,guaxupita,23,11
26072,guaxupita,22,12
26073,guaxupita,23,11
26074,guaxupita,23,11
26075,guaxupita,25,12
26076,guaxupita,25,15
26077,guaxupita,22,14
26078,guaxupita,23,14
26079,guaxupita,21,13
26080,guaxupita,24,12
26081,guaxupita,24,15
26082,guaxupita,24,12
26083,guaxupita,25,15
26084,guaxupita,21,13
26085,guaxupita,24,13
26086,guaxupita,23,12
26087,guaxupita,22,14
26088,guaxupita,25,14
26089,guaxupita,24,14
26090,guaxupita,21,14
26091,guaxupita,24,12
26092,guaranta,53,27
26093,guaranta,43,24
26094,guaranta,55,30
26095,guaranta,58,30
26096,guaranta,57,23
26097,guaranta,41,24
26098,guaranta,56,20
26099,guaranta,57,23
26100,guaranta,57,24
26101,guaranta,57,28
26102,guaranta,57,30
26103,guaranta,54,24
26104,guaranta,43,27
26105,guaranta,60,27
26106,guaranta,55,22
26107,guaranta,50,30
26108,guaranta,46,20
26109,guaranta,43,29
26110,guaranta,49,25
26111,guaranta,57,22
26112,guaranta,55,21
26113,guaranta,60,24
26114,guaranta,41,26
26115,guaranta,57,28
26116,guaranta,53,29
26117,guaranta,57,28
26118,guaranta,50,29
26119,guaranta,59,26
26120,guaranta,60,27
26121,guaranta,56,26
26122,guaranta,48,25
26123,guaranta,53,22
26124,guaranta,50,30
26125,guaranta,56,26
26126,guaranta,43,29
26127,guaranta,58,22
26128,guaranta,48,23
26129,guaranta,60,20
26130,guaranta,42,30
26131,guaranta,56,22
26132,guaranta,54,22
26133,guaranta,52,28
26134,guaranta,52,21
26135,guaranta,57,22
26136,guaranta,41,29
26137,guaranta,59,26
26138,guaranta,60,30
26139,guaranta,54,23
26140,guaranta,46,21
26141,guaranta,58,30
26142,guaranta,47,25
26143,guaranta,47,30
26144,guaranta,45,27
26145,guaranta,45,24
26146,guaranta,59,25
26147,guaranta,49,30
26148,guaranta,51,24
26149,guaranta,41,25
26150,guaranta,47,30
26151,guaranta,45,29
26152,guaranta,53,23
26153,guaranta,60,24
26154,guaranta,47,24
26155,guaranta,54,26
26156,guaranta,53,24
26157,guaranta,50,26
26158,guaranta,49,29
26159,guaranta,56,30
26160,guaranta,40,22
26161,guaranta,56,21
26162,guaranta,48,25
26163,guaranta,59,24
26164,guaranta,49,25
26165,guaranta,59,25
26166,guaranta,60,21
26167,guaranta,43,27
26168,guaranta,55,23
26169,guaranta,59,25
26170,guaranta,44,23
26171,guaranta,59,24
26172,guaranta,44,20
26173,guaranta,42,29
26174,guaranta,53,22
26175,guaranta,54,26
26176,guaranta,47,24
26177,guaranta,59,30
26178,guaranta,60,30
26179,guaranta,53,30
26180,guaranta,41,25
26181,guaranta,41,24
26182,chupa-ferro,1141,6
26183,chupa-ferro,659,6
26184,chupa-ferro,1052,5
26185,chupa-ferro,726,7
26186,chupa-ferro,1016,7
26187,chupa-ferro,944,5
26188,chupa-ferro,1070,5
26189,chupa-ferro,866,8
26190,chupa-ferro,986,8
26191,chupa-ferro,979,8
26192,chupa-ferro,1029,5
26193,chupa-ferro,772,8
26194,chupa-ferro,1166,6
26195,chupa-ferro,1018,8
26196,chupa-ferro,1076,6
26197,chupa-ferro,866,7
26198,chupa-ferro,1174,7
26199,chupa-ferro,983,6
26200,chupa-ferro,634,5
26201,chupa-ferro,901,7
26202,chupa-ferro,871,5
26203,chupa-ferro,831,6
26204,chupa-ferro,1004,5
26205,chupa-ferro,841,8
26206,chupa-ferro,1119,5
26207,chupa-ferro,1098,5
26208,chupa-ferro,845,5
26209,chupa-ferro,910,8
26210,chupa-ferro,915,8
26211,chupa-ferro,960,8
26212,chupa-ferro,1135,6
26213,chupa-ferro,843,6
26214,chupa-ferro,811,6
26215,chupa-ferro,1022,5
26216,chupa-ferro,1175,5
26217,chupa-ferro,1041,6
26218,chupa-ferro,815,7
26219,chupa-ferro,638,8
26220,chupa-ferro,909,7
26221,chupa-ferro,1020,5
26222,chupa-ferro,1015,8
26223,chupa-ferro,732,8
26224,chupa-ferro,853,7
26225,chupa-ferro,762,6
26226,chupa-ferro,632,5
26227,chupa-ferro,951,5
26228,chupa-ferro,829,5
26229,chupa-ferro,825,5
26230,chupa-ferro,812,5
26231,chupa-ferro,934,5
26232,chupa-ferro,919,7
26233,chupa-ferro,1169,6
26234,chupa-ferro,1189,8
26235,chupa-ferro,983,7
26236,chupa-ferro,1122,8
26237,chupa-ferro,1082,5
26238,chupa-ferro,1053,7
26239,chupa-ferro,742,8
26240,chupa-ferro,640,8
26241,chupa-ferro,929,7
26242,chupa-ferro,1167,7
26243,chupa-ferro,1042,6
26244,chupa-ferro,922,6
26245,chupa-ferro,1084,8
26246,chupa-ferro,1028,6
26247,chupa-ferro,1033,8
26248,chupa-ferro,878,8
26249,chupa-ferro,703,8
26250,chupa-ferro,1158,6
26251,chupa-ferro,1166,6
26252,chupa-ferro,635,5
26253,chupa-ferro,832,6
26254,chupa-ferro,955,5
26255,chupa-ferro,866,8
26256,chupa-ferro,791,6
26257,chupa-ferro,1068,5
26258,chupa-ferro,1166,5
26259,chupa-ferro,663,5
26260,chupa-ferro,1003,8
26261,chupa-ferro,661,5
26262,chupa-ferro,805,8
26263,chupa-ferro,1103,7
26264,chupa-ferro,619,6
26265,chupa-ferro,1102,7
26266,chupa-ferro,716,7
26267,chupa-ferro,951,5
26268,chupa-ferro,827,5
26269,chupa-ferro,604,5
26270,chupa-ferro,941,5
26271,chupa-ferro,1044,6
26272,chupa-ferro,1168,6
26273,chupa-ferro,774,8
26274,chupa-ferro,1068,7
26275,chupa-ferro,1076,8
26276,chupa-ferro,846,7
26277,chupa-ferro,863,5
26278,chupa-ferro,967,6
26279,chupa-ferro,959,5
26280,chupa-ferro,773,6
26281,chupa-ferro,1172,6
26282,chupa-ferro,872,6
26283,chupa-ferro,955,7
26284,chupa-ferro,947,7
26285,chupa-ferro,914,8
26286,chupa-ferro,1040,8
26287,chupa-ferro,1005,8
26288,chupa-ferro,929,8
26289,chupa-ferro,677,7
26290,chupa-ferro,806,5
26291,chupa-ferro,1172,7
26292,chupa-ferro,722,7
26293,chupa-ferro,1082,5
26294,chupa-ferro,803,8
26295,chupa-ferro,879,7
26296,chupa-ferro,1004,6
26297,chupa-ferro,816,7
26298,chupa-ferro,777,5
26299,chupa-ferro,1170,8
26300,chupa-ferro,877,5
26301,chupa-ferro,912,6
26302,chupa-ferro,1018,6
26303,chupa-ferro,913,6
26304,chupa-ferro,1148,5
26305,chupa-ferro,1019,7
26306,chupa-ferro,751,8
26307,chupa-ferro,653,6
26308,chupa-ferro,675,5
26309,chupa-ferro,989,7
26310,chupa-ferro,793,8
26311,chupa-ferro,1164,7
26312,chupa-ferro,1096,5
26313,chupa-ferro,766,6
26314,chupa-ferro,703,6
26315,chupa-ferro,698,8
26316,chupa-ferro,1156,6
26317,chupa-ferro,807,8
26318,chupa-ferro,1069,6
26319,chupa-ferro,954,5
26320,chupa-ferro,1088,8
26321,chupa-ferro,674,5
26322,chupa-ferro,831,5
26323,chupa-ferro,707,5
26324,chupa-ferro,692,6
26325,chupa-ferro,946,8
26326,chupa-ferro,918,7
26327,chupa-ferro,925,7
26328,chupa-ferro,788,5
26329,chupa-ferro,1118,8
26330,chupa-ferro,943,5
26331,chupa-ferro,825,7
26332,chupa-ferro,660,8
26333,chupa-ferro,1135,5
26334,chupa-ferro,828,7
26335,chupa-ferro,1176,5
26336,chupa-ferro,1026,5
26337,chupa-ferro,641,6
26338,chupa-ferro,815,8
26339,chupa-ferro,904,5
26340,chupa-ferro,1091,8
26341,chupa-ferro,943,8
26342,chupa-ferro,881,6
26343,chupa-ferro,1172,7
26344,chupa-ferro,823,8
26345,chupa-ferro,762,8
26346,chupa-ferro,1191,5
26347,chupa-ferro,750,5
26348,chupa-ferro,947,7
26349,chupa-ferro,914,8
26350,chupa-ferro,1045,8
26351,chupa-ferro,611,5
26352,mamica-de-porca,50,19
26353,mamica-de-porca,50,18
26354,mamica-de-porca,47,16
26355,mamica-de-porca,49,19
26356,mamica-de-porca,45,20
26357,mamica-de-porca,43,18
26358,mamica-de-porca,46,19
26359,mamica-de-porca,42,20
26360,mamica-de-porca,45,17
26361,mamica-de-porca,50,18
26362,mamica-de-porca,41,16
26363,mamica-de-porca,42,19
26364,mamica-de-porca,50,16
26365,mamica-de-porca,41,20
26366,mamica-de-porca,46,17
26367,mamica-de-porca,49,19
26368,mamica-de-porca,45,16
26369,mamica-de-porca,42,19
26370,mamica-de-porca,48,16
26371,mamica-de-porca,47,18
26372,mamica-de-porca,48,19
26373,mamica-de-porca,43,17
26374,mamica-de-porca,41,19
26375,mamica-de-porca,49,17
26376,mamica-de-porca,50,19
26377,mamica-de-porca,41,17
26378,mamica-de-porca,42,20
26379,mamica-de-porca,41,17
26380,mamica-de-porca,42,16
26381,mamica-de-porca,48,17
26382,mamica-de-porca,42,18
26383,mamica-de-porca,50,18
26384,mamica-de-porca,50,18
26385,mamica-de-porca,42,17
26386,mamica-de-porca,48,16
26387,mamica-de-porca,50,18
26388,mamica-de-porca,47,18
26389,mamica-de-porca,50,17
26390,mamica-de-porca,41,20
26391,mamica-de-porca,41,17
26392,mamica-de-porca,47,20
26393,mamica-de-porca,48,18
26394,mamica-de-porca,44,16
26395,mamica-de-porca,49,18
26396,mamica-de-porca,46,16
26397,mamica-de-porca,43,17
26398,mamica-de-porca,42,17
26399,mamica-de-porca,41,17
26400,mamica-de-porca,49,19
26401,mamica-de-porca,45,20
26402,mamica-de-porca,50,20
26403,mamica-de-porca,48,17
26404,mamica-de-porca,50,19
26405,mamica-de-porca,49,18
26406,mamica-de-porca,42,18
26407,mamica-de-porca,49,19
26408,mamica-de-porca,47,16
26409,mamica-de-porca,50,19
26410,mamica-de-porca,45,20
26411,mamica-de-porca,50,16
26412,mamica-de-porca,46,16
26413,mamica-de-porca,45,20
26414,mamica-de-porca,41,20
26415,mamica-de-porca,41,17
26416,mamica-de-porca,49,17
26417,mamica-de-porca,41,17
26418,mamica-de-porca,44,18
26419,mamica-de-porca,46,17
26420,mamica-de-porca,50,18
26421,mamica-de-porca,46,17
26422,mamica-de-porca,41,20
26423,mamica-de-porca,45,17
26424,mamica-de-porca,43,17
